# association of rgb,depth,groundtruth 
# rgb depth tx ty tz qx qy qz qw 
rgb/1311877859.474218.png depth/1311877859.474480.png -0.1445 -0.8607 0.5691 -0.6665 0.3392 -0.3045 0.5899 
rgb/1311877859.503334.png depth/1311877859.503340.png -0.1432 -0.8601 0.5691 -0.6659 0.3414 -0.3058 0.5886 
rgb/1311877859.540785.png depth/1311877859.540849.png -0.1402 -0.8602 0.569 -0.664 0.3453 -0.3093 0.5867 
rgb/1311877859.570589.png depth/1311877859.570616.png -0.1379 -0.86 0.5691 -0.6604 0.3491 -0.3133 0.5864 
rgb/1311877859.641864.png depth/1311877859.647309.png -0.1341 -0.8587 0.5692 -0.6555 0.3561 -0.3211 0.5835 
rgb/1311877859.705498.png depth/1311877859.705525.png -0.1302 -0.8567 0.5691 -0.6509 0.3617 -0.328 0.5813 
rgb/1311877859.841587.png depth/1311877859.842262.png -0.1216 -0.8551 0.5692 -0.6407 0.3794 -0.3438 0.5721 
rgb/1311877859.905547.png depth/1311877859.905591.png -0.1181 -0.8545 0.569 -0.637 0.3874 -0.3502 0.5671 
rgb/1311877859.939443.png depth/1311877859.939457.png -0.1156 -0.854 0.5691 -0.6346 0.3912 -0.3538 0.5648 
rgb/1311877859.972335.png depth/1311877859.972367.png -0.1134 -0.8537 0.5691 -0.6328 0.3953 -0.3569 0.562 
rgb/1311877860.041780.png depth/1311877860.041824.png -0.1083 -0.853 0.5689 -0.6275 0.4031 -0.3647 0.5575 
rgb/1311877860.105634.png depth/1311877860.105648.png -0.1037 -0.8514 0.5686 -0.6232 0.4101 -0.3716 0.5526 
rgb/1311877860.173600.png depth/1311877860.173667.png -0.1 -0.8516 0.5687 -0.6176 0.42 -0.3791 0.5464 
rgb/1311877860.208586.png depth/1311877860.211938.png -0.0979 -0.8524 0.5691 -0.6135 0.4229 -0.3829 0.546 
rgb/1311877860.272989.png depth/1311877860.273046.png -0.0948 -0.8533 0.5693 -0.608 0.4302 -0.389 0.5422 
rgb/1311877860.308775.png depth/1311877860.308780.png -0.0929 -0.853 0.5692 -0.6059 0.4329 -0.3922 0.54 
rgb/1311877860.338447.png depth/1311877860.338470.png -0.0911 -0.8528 0.5691 -0.6038 0.4362 -0.3953 0.5375 
rgb/1311877860.372612.png depth/1311877860.372623.png -0.0895 -0.8529 0.5691 -0.6018 0.4399 -0.3981 0.5347 
rgb/1311877860.441323.png depth/1311877860.441350.png -0.085 -0.8538 0.5695 -0.5927 0.4484 -0.4078 0.5305 
rgb/1311877860.543624.png depth/1311877860.541085.png -0.0803 -0.8551 0.5698 -0.5836 0.4594 -0.4189 0.5223 
rgb/1311877860.641253.png depth/1311877860.641305.png -0.0751 -0.8568 0.5702 -0.574 0.4697 -0.4284 0.516 
rgb/1311877860.670967.png depth/1311877860.670972.png -0.0738 -0.8574 0.5701 -0.5714 0.4733 -0.4312 0.5134 
rgb/1311877860.808921.png depth/1311877860.808941.png -0.0664 -0.8571 0.5702 -0.5586 0.4863 -0.4462 0.5024 
rgb/1311877860.872774.png depth/1311877860.872907.png -0.0629 -0.8595 0.5698 0.5514 -0.4942 0.4515 -0.498 
rgb/1311877860.940714.png depth/1311877860.940732.png -0.0586 -0.8606 0.5702 0.5448 -0.5008 0.4581 -0.4924 
rgb/1311877861.038230.png depth/1311877861.038269.png -0.0542 -0.8619 0.5703 0.5353 -0.5104 0.4681 -0.4835 
rgb/1311877861.108458.png depth/1311877861.108849.png -0.0501 -0.8634 0.5704 0.5271 -0.5173 0.4765 -0.477 
rgb/1311877861.308322.png depth/1311877861.308345.png -0.0428 -0.8676 0.5705 -0.5076 0.5357 -0.4938 0.4599 
rgb/1311877861.376375.png depth/1311877861.376413.png -0.0401 -0.8693 0.5705 -0.5001 0.5426 -0.4998 0.4534 
rgb/1311877861.476047.png depth/1311877861.476068.png -0.036 -0.8712 0.5707 -0.4892 0.5521 -0.509 0.4437 
rgb/1311877861.607774.png depth/1311877861.608137.png -0.031 -0.8746 0.5707 -0.4751 0.5636 -0.5203 0.4312 
rgb/1311877861.676340.png depth/1311877861.676948.png -0.0285 -0.877 0.5707 -0.4683 0.5692 -0.5254 0.425 
rgb/1311877861.739820.png depth/1311877861.739961.png -0.0258 -0.8788 0.5708 -0.4603 0.5742 -0.5315 0.4196 
rgb/1311877861.808207.png depth/1311877861.813036.png -0.0246 -0.8804 0.5707 -0.4517 0.5821 -0.5375 0.4101 
rgb/1311877861.876291.png depth/1311877861.876359.png -0.022 -0.8822 0.5707 -0.4447 0.5894 -0.5422 0.4011 
rgb/1311877861.940310.png depth/1311877861.940328.png -0.0196 -0.8843 0.5708 -0.4386 0.593 -0.5467 0.3962 
rgb/1311877861.976342.png depth/1311877861.976349.png -0.0185 -0.8858 0.5707 -0.4346 0.5968 -0.5491 0.3917 
rgb/1311877862.040122.png depth/1311877862.040704.png -0.0163 -0.8878 0.5708 -0.4277 0.6018 -0.5535 0.3855 
rgb/1311877862.108262.png depth/1311877862.108350.png -0.013 -0.8898 0.5706 -0.4187 0.6073 -0.5588 0.3789 
rgb/1311877862.176561.png depth/1311877862.176579.png -0.0094 -0.8928 0.5713 -0.4083 0.6112 -0.566 0.3733 
rgb/1311877862.238800.png depth/1311877862.240812.png -0.0082 -0.8951 0.5706 -0.4036 0.617 -0.5689 0.3645 
rgb/1311877862.275977.png depth/1311877862.275985.png -0.0068 -0.8965 0.5708 -0.3989 0.6194 -0.5716 0.3613 
rgb/1311877862.339928.png depth/1311877862.339954.png -0.0054 -0.8991 0.5709 -0.3912 0.6242 -0.5759 0.3546 
rgb/1311877862.375872.png depth/1311877862.375878.png -0.0039 -0.9002 0.5712 -0.3855 0.6267 -0.5788 0.3516 
rgb/1311877862.440351.png depth/1311877862.440377.png -0.0018 -0.9031 0.5709 -0.3794 0.6312 -0.5827 0.3437 
rgb/1311877862.475601.png depth/1311877862.475608.png -0.0012 -0.9045 0.5707 -0.3755 0.6339 -0.5846 0.3396 
rgb/1311877862.642740.png depth/1311877862.642782.png 0.0034 -0.9104 0.5706 -0.3542 0.6459 -0.5956 0.3202 
rgb/1311877862.674111.png depth/1311877862.674147.png 0.0041 -0.9116 0.5708 -0.349 0.6474 -0.5991 0.3166 
rgb/1311877862.744173.png depth/1311877862.744197.png 0.0063 -0.9141 0.5707 -0.3414 0.6515 -0.6029 0.3091 
rgb/1311877862.807891.png depth/1311877862.807899.png 0.0078 -0.9175 0.5706 -0.3353 0.6552 -0.6052 0.3034 
rgb/1311877862.875998.png depth/1311877862.877183.png 0.0096 -0.9217 0.5705 -0.3268 0.6601 -0.6082 0.296 
rgb/1311877862.975434.png depth/1311877862.975444.png 0.0138 -0.9264 0.5704 -0.3127 0.6676 -0.6139 0.2822 
rgb/1311877863.044266.png depth/1311877863.044276.png 0.0164 -0.9296 0.5702 -0.3027 0.6717 -0.619 0.272 
rgb/1311877863.106134.png depth/1311877863.106147.png 0.0177 -0.9322 0.5701 -0.2957 0.6752 -0.6214 0.2654 
rgb/1311877863.174861.png depth/1311877863.174874.png 0.0183 -0.9358 0.5701 -0.2862 0.6786 -0.6253 0.2582 
rgb/1311877863.244874.png depth/1311877863.245250.png 0.0193 -0.9391 0.5701 -0.278 0.6816 -0.6287 0.2507 
rgb/1311877863.306566.png depth/1311877863.306583.png 0.0203 -0.9414 0.57 -0.2716 0.6866 -0.6292 0.2427 
rgb/1311877863.378155.png depth/1311877863.378191.png 0.0222 -0.9457 0.5701 -0.261 0.6893 -0.6342 0.2337 
rgb/1311877863.406567.png depth/1311877863.406573.png 0.0225 -0.9468 0.5699 -0.257 0.6914 -0.6347 0.2306 
rgb/1311877863.475985.png depth/1311877863.476200.png 0.0238 -0.9505 0.57 -0.247 0.6935 -0.6391 0.2227 
rgb/1311877863.543555.png depth/1311877863.543814.png 0.0247 -0.9538 0.5699 -0.2384 0.6971 -0.6411 0.2149 
rgb/1311877863.608074.png depth/1311877863.608276.png 0.0249 -0.9569 0.5699 -0.2301 0.7006 -0.6433 0.2058 
rgb/1311877863.643337.png depth/1311877863.643395.png 0.0251 -0.9585 0.5699 -0.2256 0.7017 -0.6449 0.2022 
rgb/1311877863.707636.png depth/1311877863.708388.png 0.0259 -0.9616 0.5698 -0.2167 0.7041 -0.648 0.1935 
rgb/1311877863.776645.png depth/1311877863.777043.png 0.027 -0.9649 0.5701 -0.2076 0.7061 -0.6508 0.1865 
rgb/1311877863.845006.png depth/1311877863.845032.png 0.0266 -0.9683 0.5698 -0.1982 0.7102 -0.652 0.1768 
rgb/1311877863.917113.png depth/1311877863.913329.png 0.0272 -0.9714 0.5699 -0.1878 0.7133 -0.654 0.1678 
rgb/1311877863.977390.png depth/1311877863.977415.png 0.028 -0.9742 0.57 -0.1801 0.7145 -0.6568 0.1601 
rgb/1311877864.074835.png depth/1311877864.074848.png 0.0274 -0.9792 0.5701 -0.1662 0.7169 -0.6604 0.1492 
rgb/1311877864.146169.png depth/1311877864.146179.png 0.027 -0.9831 0.57 -0.156 0.7187 -0.6629 0.1404 
rgb/1311877864.376973.png depth/1311877864.377188.png 0.0262 -0.9936 0.5703 -0.1246 0.7252 -0.6679 0.1116 
rgb/1311877864.411227.png depth/1311877864.411283.png 0.0261 -0.9957 0.5704 -0.1196 0.7251 -0.6696 0.1074 
rgb/1311877864.444780.png depth/1311877864.444788.png 0.026 -0.9973 0.5705 -0.115 0.7259 -0.6702 0.1033 
rgb/1311877864.514038.png depth/1311877864.514057.png 0.0253 -1.0009 0.5707 -0.1054 0.7269 -0.672 0.0942 
rgb/1311877864.578746.png depth/1311877864.578758.png 0.0246 -1.0039 0.5702 -0.0974 0.7293 -0.6718 0.0858 
rgb/1311877864.644305.png depth/1311877864.644327.png 0.0244 -1.0073 0.5704 -0.0886 0.7294 -0.6739 0.0775 
rgb/1311877864.712670.png depth/1311877864.712679.png 0.0249 -1.0113 0.5711 -0.0756 0.7282 -0.6775 0.0701 
rgb/1311877864.844429.png depth/1311877864.844475.png 0.022 -1.0196 0.5709 -0.0556 0.7325 -0.6768 0.0488 
rgb/1311877864.875425.png depth/1311877864.875431.png 0.0217 -1.0229 0.5708 -0.0508 0.7337 -0.676 0.0454 
rgb/1311877865.012424.png depth/1311877865.015915.png 0.019 -1.0362 0.5714 -0.0306 0.7337 -0.6782 0.0283 
rgb/1311877865.146740.png depth/1311877865.152884.png 0.0176 -1.0498 0.5712 -0.0102 0.7347 -0.6783 0.0079 
rgb/1311877865.214523.png depth/1311877865.214534.png 0.0165 -1.0582 0.5722 0.0009 0.7312 -0.6821 -0.0017 
rgb/1311877865.282431.png depth/1311877865.282462.png 0.0144 -1.0696 0.5725 0.0097 0.729 -0.6844 -0.0086 
rgb/1311877865.311472.png depth/1311877865.311479.png 0.0135 -1.076 0.5724 0.014 0.7283 -0.685 -0.0124 
rgb/1311877865.382909.png depth/1311877865.383490.png 0.0101 -1.0904 0.5727 0.0247 0.7271 -0.6858 -0.0201 
rgb/1311877865.446805.png depth/1311877865.446880.png 0.0068 -1.1025 0.5735 0.0325 0.7242 -0.6883 -0.0268 
rgb/1311877865.579880.png depth/1311877865.579416.png -0.0003 -1.1236 0.5757 0.0541 0.7244 -0.6859 -0.0431 
rgb/1311877865.643072.png depth/1311877865.643082.png -0.0032 -1.1343 0.5764 0.063 0.7235 -0.6855 -0.0519 
rgb/1311877865.714644.png depth/1311877865.714995.png -0.0061 -1.1512 0.5756 0.074 0.7226 -0.6844 -0.0633 
rgb/1311877865.782262.png depth/1311877865.782290.png -0.0079 -1.1684 0.5747 0.0831 0.7287 -0.676 -0.0712 
rgb/1311877865.811475.png depth/1311877865.811482.png -0.0098 -1.1751 0.5757 0.0873 0.7242 -0.6799 -0.0754 
rgb/1311877865.845642.png depth/1311877865.845653.png -0.0131 -1.1802 0.5755 0.0918 0.7256 -0.677 -0.0814 
rgb/1311877865.914747.png depth/1311877865.918576.png -0.0197 -1.1911 0.5768 0.0995 0.7217 -0.6796 -0.0866 
rgb/1311877865.982470.png depth/1311877865.982521.png -0.0252 -1.2024 0.5775 0.1098 0.7179 -0.6807 -0.0961 
rgb/1311877866.011446.png depth/1311877866.011640.png -0.0275 -1.2092 0.5777 0.1117 0.7166 -0.6815 -0.098 
rgb/1311877866.043124.png depth/1311877866.043148.png -0.0291 -1.2152 0.5778 0.1162 0.7171 -0.6792 -0.1043 
rgb/1311877866.081079.png depth/1311877866.081247.png -0.0315 -1.2257 0.5778 0.1214 0.7153 -0.6793 -0.1103 
rgb/1311877866.146222.png depth/1311877866.146247.png -0.038 -1.2421 0.5772 0.131 0.7171 -0.6739 -0.1203 
rgb/1311877866.244802.png depth/1311877866.244809.png -0.0523 -1.2685 0.5766 0.1478 0.7147 -0.6708 -0.1321 
rgb/1311877866.278747.png depth/1311877866.284338.png -0.0578 -1.2761 0.5762 0.1525 0.7215 -0.6622 -0.1328 
rgb/1311877866.311173.png depth/1311877866.311646.png -0.0621 -1.2839 0.5772 0.1553 0.7178 -0.6647 -0.137 
rgb/1311877866.450704.png depth/1311877866.450731.png -0.0758 -1.3145 0.5783 0.1745 0.7108 -0.6621 -0.1609 
rgb/1311877866.479094.png depth/1311877866.479101.png -0.0787 -1.32 0.5784 0.1776 0.7091 -0.6625 -0.1634 
rgb/1311877866.549984.png depth/1311877866.550012.png -0.0881 -1.3358 0.5791 0.1863 0.7045 -0.6623 -0.1743 
rgb/1311877866.646807.png depth/1311877866.651335.png -0.1052 -1.3575 0.5785 0.2005 0.7058 -0.6543 -0.1832 
rgb/1311877866.747230.png depth/1311877866.748820.png -0.1198 -1.3764 0.5797 0.2071 0.69 -0.6653 -0.1958 
rgb/1311877866.813535.png depth/1311877866.813549.png -0.1319 -1.392 0.5787 0.2187 0.7031 -0.647 -0.1979 
rgb/1311877866.882851.png depth/1311877866.882837.png -0.1428 -1.4064 0.5809 0.2235 0.6808 -0.6633 -0.2158 
rgb/1311877866.950611.png depth/1311877866.950624.png -0.1568 -1.4259 0.5785 0.2347 0.6996 -0.6399 -0.2145 
rgb/1311877867.150412.png depth/1311877867.150424.png -0.2006 -1.4681 0.5792 0.2616 0.689 -0.6332 -0.2363 
rgb/1311877867.214651.png depth/1311877867.215000.png -0.2151 -1.4814 0.5798 0.2683 0.68 -0.6363 -0.2465 
rgb/1311877867.311339.png depth/1311877867.311460.png -0.2362 -1.5021 0.5793 0.2801 0.6828 -0.6252 -0.2538 
rgb/1311877867.382686.png depth/1311877867.382713.png -0.2511 -1.5156 0.5799 0.2849 0.6791 -0.6252 -0.2584 
rgb/1311877867.480788.png depth/1311877867.485032.png -0.2731 -1.5351 0.5804 0.2876 0.6744 -0.6272 -0.2628 
rgb/1311877867.550637.png depth/1311877867.550987.png -0.2878 -1.5479 0.5803 0.2894 0.676 -0.6245 -0.2632 
rgb/1311877867.618678.png depth/1311877867.619559.png -0.3025 -1.5613 0.5806 0.2886 0.6731 -0.6274 -0.2647 
rgb/1311877867.817044.png depth/1311877867.818364.png -0.3447 -1.6016 0.5808 0.2812 0.6791 -0.628 -0.2557 
rgb/1311877867.847967.png depth/1311877867.850049.png -0.3516 -1.6091 0.5809 0.2792 0.6811 -0.6277 -0.2533 
rgb/1311877867.982753.png depth/1311877867.982884.png -0.3818 -1.6399 0.5804 0.2682 0.6852 -0.6329 -0.2408 
rgb/1311877868.182506.png depth/1311877868.182535.png -0.4173 -1.6868 0.5811 0.2398 0.6953 -0.6418 -0.2174 
rgb/1311877868.250322.png depth/1311877868.250334.png -0.4287 -1.7034 0.5814 0.2301 0.6951 -0.6481 -0.2093 
rgb/1311877868.319158.png depth/1311877868.319184.png -0.441 -1.7196 0.5811 0.2237 0.7001 -0.6476 -0.2007 
rgb/1311877868.382807.png depth/1311877868.382838.png -0.4518 -1.7353 0.5811 0.2157 0.7013 -0.6516 -0.1924 
rgb/1311877868.416924.png depth/1311877868.416932.png -0.4554 -1.7421 0.5807 0.2133 0.7098 -0.6449 -0.1865 
rgb/1311877868.446902.png depth/1311877868.446908.png -0.4603 -1.7503 0.5815 0.2051 0.7044 -0.6549 -0.1814 
rgb/1311877868.479936.png depth/1311877868.479962.png -0.4667 -1.7599 0.5806 0.2043 0.7069 -0.653 -0.1791 
rgb/1311877868.514848.png depth/1311877868.514858.png -0.4725 -1.7692 0.5797 0.1995 0.7135 -0.6494 -0.1712 
rgb/1311877868.582997.png depth/1311877868.583016.png -0.4833 -1.7885 0.5795 0.1915 0.7138 -0.6534 -0.1643 
rgb/1311877868.651171.png depth/1311877868.651743.png -0.4937 -1.808 0.5799 0.1813 0.7157 -0.656 -0.1567 
rgb/1311877868.678978.png depth/1311877868.679230.png -0.4968 -1.8153 0.5799 0.1775 0.7155 -0.6578 -0.1544 
rgb/1311877868.786553.png depth/1311877868.786632.png -0.5076 -1.8447 0.5808 0.1607 0.7202 -0.6599 -0.1412 
rgb/1311877868.850705.png depth/1311877868.850721.png -0.5147 -1.8632 0.5812 0.1525 0.7182 -0.6654 -0.1344 
rgb/1311877868.883385.png depth/1311877868.883391.png -0.518 -1.8709 0.5812 0.1476 0.7201 -0.6653 -0.1303 
rgb/1311877868.916886.png depth/1311877868.916896.png -0.5214 -1.8797 0.5811 0.1432 0.7227 -0.6644 -0.1254 
rgb/1311877868.947387.png depth/1311877868.947794.png -0.5245 -1.8891 0.5812 0.1387 0.7234 -0.6654 -0.1211 
rgb/1311877869.049939.png depth/1311877869.050014.png -0.533 -1.9174 0.582 0.1224 0.7228 -0.6714 -0.1087 
rgb/1311877869.118435.png depth/1311877869.118529.png -0.5385 -1.936 0.5822 0.1141 0.725 -0.6718 -0.1001 
rgb/1311877869.215364.png depth/1311877869.215389.png -0.5471 -1.9631 0.582 0.1009 0.7292 -0.6713 -0.0862 
rgb/1311877869.249865.png depth/1311877869.253361.png -0.5491 -1.9726 0.582 0.095 0.7305 -0.6714 -0.0809 
rgb/1311877869.284958.png depth/1311877869.287495.png -0.5518 -1.9835 0.5821 0.0908 0.7317 -0.6714 -0.0752 
rgb/1311877869.350698.png depth/1311877869.356767.png -0.5563 -2.0026 0.5819 0.0827 0.7336 -0.6712 -0.0671 
rgb/1311877869.418546.png depth/1311877869.418628.png -0.5594 -2.0205 0.5821 0.0744 0.7349 -0.6715 -0.0597 
rgb/1311877869.486454.png depth/1311877869.486885.png -0.5614 -2.0364 0.5818 0.066 0.7361 -0.6716 -0.0523 
rgb/1311877869.550443.png depth/1311877869.550467.png -0.5619 -2.0493 0.5814 0.0571 0.7377 -0.6713 -0.044 
rgb/1311877869.650800.png depth/1311877869.650820.png -0.5627 -2.0614 0.5818 0.0439 0.7376 -0.6731 -0.0318 
rgb/1311877869.685458.png depth/1311877869.685502.png -0.5627 -2.0639 0.5818 0.0412 0.7385 -0.6724 -0.0283 
rgb/1311877869.750646.png depth/1311877869.750772.png -0.5605 -2.0673 0.583 0.0309 0.7326 -0.6796 -0.0224 
rgb/1311877869.786004.png depth/1311877869.787330.png -0.559 -2.0683 0.5823 0.028 0.7385 -0.6734 -0.0188 
rgb/1311877869.815034.png depth/1311877869.815043.png -0.5589 -2.0693 0.5823 0.0229 0.7399 -0.6722 -0.0143 
rgb/1311877869.983379.png depth/1311877869.983397.png -0.5555 -2.0722 0.5829 0.0025 0.7385 -0.6743 0.0035 
rgb/1311877870.085022.png depth/1311877870.085664.png -0.5528 -2.0747 0.5831 -0.0125 0.738 -0.6744 0.0192 
rgb/1311877870.154457.png depth/1311877870.154470.png -0.5526 -2.0768 0.5832 -0.0221 0.7358 -0.6764 0.0252 
rgb/1311877870.218786.png depth/1311877870.218798.png -0.5504 -2.0765 0.5833 -0.0317 0.7371 -0.6741 0.0344 
rgb/1311877870.315948.png depth/1311877870.315962.png -0.5484 -2.0767 0.5838 -0.0459 0.7352 -0.6747 0.0474 
rgb/1311877870.355021.png depth/1311877870.355034.png -0.5475 -2.0772 0.5838 -0.0522 0.735 -0.674 0.0524 
rgb/1311877870.554546.png depth/1311877870.554570.png -0.5425 -2.081 0.5837 -0.0815 0.7323 -0.6715 0.0785 
rgb/1311877870.651006.png depth/1311877870.651014.png -0.5398 -2.0825 0.5839 -0.0952 0.73 -0.6707 0.0909 
rgb/1311877870.683106.png depth/1311877870.683419.png -0.539 -2.083 0.5839 -0.0996 0.7296 -0.6699 0.0946 
rgb/1311877870.915737.png depth/1311877870.917345.png -0.5313 -2.0881 0.584 -0.1337 0.7232 -0.666 0.1247 
rgb/1311877871.183580.png depth/1311877871.183151.png -0.5228 -2.0964 0.5837 -0.171 0.7162 -0.6577 0.159 
rgb/1311877871.216195.png depth/1311877871.216202.png -0.5212 -2.0975 0.5836 -0.1761 0.7153 -0.6562 0.1633 
rgb/1311877871.251424.png depth/1311877871.251437.png -0.5195 -2.0991 0.5836 -0.1824 0.7144 -0.6542 0.1686 
rgb/1311877871.454278.png depth/1311877871.454593.png -0.5101 -2.1078 0.584 -0.2089 0.7065 -0.6479 0.1937 
rgb/1311877871.553170.png depth/1311877871.553186.png -0.5047 -2.1121 0.5841 -0.2194 0.7009 -0.6468 0.2058 
rgb/1311877871.653778.png depth/1311877871.653827.png -0.5011 -2.1154 0.5837 -0.237 0.6978 -0.6403 0.2168 
rgb/1311877871.682726.png depth/1311877871.683293.png -0.4997 -2.1162 0.5837 -0.2404 0.6965 -0.6393 0.2199 
rgb/1311877871.720983.png depth/1311877871.720993.png -0.4977 -2.1172 0.5835 -0.246 0.6953 -0.637 0.2241 
rgb/1311877871.785593.png depth/1311877871.785614.png -0.4939 -2.1196 0.5836 -0.2543 0.6931 -0.6338 0.231 
rgb/1311877871.984706.png depth/1311877871.984773.png -0.4827 -2.1256 0.584 -0.2801 0.6816 -0.6259 0.2552 
rgb/1311877872.150554.png depth/1311877872.150573.png -0.4733 -2.1295 0.5842 -0.3036 0.6724 -0.617 0.2739 
rgb/1311877872.184554.png depth/1311877872.184561.png -0.4713 -2.1304 0.5843 -0.3081 0.6697 -0.6158 0.2782 
rgb/1311877872.219096.png depth/1311877872.218894.png -0.4696 -2.1314 0.5842 -0.3136 0.6681 -0.613 0.2819 
rgb/1311877872.284627.png depth/1311877872.284684.png -0.4658 -2.1327 0.5843 -0.3213 0.6642 -0.6096 0.2898 
rgb/1311877872.318501.png depth/1311877872.318527.png -0.4635 -2.1332 0.5843 -0.3253 0.6621 -0.6077 0.2942 
rgb/1311877872.418496.png depth/1311877872.418509.png -0.4573 -2.1352 0.5844 -0.3382 0.6555 -0.6022 0.3054 
rgb/1311877872.486965.png depth/1311877872.487456.png -0.453 -2.1367 0.5845 -0.3476 0.6509 -0.5977 0.3135 
rgb/1311877872.688575.png depth/1311877872.688641.png -0.4404 -2.1404 0.5844 -0.3719 0.6381 -0.5848 0.3353 
rgb/1311877872.752889.png depth/1311877872.752908.png -0.4362 -2.1412 0.5845 -0.3801 0.6336 -0.5807 0.342 
rgb/1311877872.888110.png depth/1311877872.888137.png -0.4282 -2.1429 0.5848 -0.3985 0.6229 -0.5711 0.3564 
rgb/1311877873.051572.png depth/1311877873.051904.png -0.4156 -2.1444 0.5853 -0.4172 0.6091 -0.5602 0.3757 
rgb/1311877873.086656.png depth/1311877873.086665.png -0.4134 -2.1445 0.5849 -0.4218 0.6079 -0.556 0.3786 
rgb/1311877873.151775.png depth/1311877873.151790.png -0.4083 -2.1451 0.5849 -0.4285 0.6016 -0.5521 0.3869 
rgb/1311877873.220222.png depth/1311877873.220494.png -0.4035 -2.1457 0.5854 -0.4371 0.5954 -0.5472 0.3936 
rgb/1311877873.318359.png depth/1311877873.318368.png -0.3944 -2.1457 0.5856 -0.4514 0.5848 -0.538 0.406 
rgb/1311877873.387501.png depth/1311877873.387510.png -0.386 -2.1478 0.5862 -0.4584 0.5766 -0.5332 0.4161 
rgb/1311877873.485945.png depth/1311877873.485951.png -0.3679 -2.1512 0.5857 -0.4706 0.5693 -0.5231 0.4251 
rgb/1311877873.551769.png depth/1311877873.551788.png -0.3557 -2.1521 0.5862 -0.4782 0.5613 -0.5187 0.4327 
rgb/1311877873.618379.png depth/1311877873.618456.png -0.3435 -2.1533 0.5861 -0.486 0.5566 -0.5126 0.4373 
rgb/1311877873.856004.png depth/1311877873.856033.png -0.2893 -2.1579 0.5844 -0.5117 0.5405 -0.4879 0.456 
rgb/1311877874.056232.png depth/1311877874.056268.png -0.2525 -2.1552 0.5852 0.5293 -0.517 0.4739 -0.4775 
rgb/1311877874.156360.png depth/1311877874.156781.png -0.2351 -2.1544 0.5849 0.5395 -0.5074 0.4633 -0.4867 
rgb/1311877874.486269.png depth/1311877874.486452.png -0.1957 -2.1456 0.5848 -0.5699 0.4736 -0.4321 0.5139 
rgb/1311877874.587671.png depth/1311877874.587686.png -0.1815 -2.1418 0.5843 -0.5823 0.4617 -0.4182 0.5224 
rgb/1311877874.653929.png depth/1311877874.653953.png -0.1722 -2.1389 0.5844 -0.5872 0.4541 -0.4114 0.5289 
rgb/1311877874.786229.png depth/1311877874.786248.png -0.1547 -2.1325 0.5848 -0.5981 0.4398 -0.3987 0.5384 
rgb/1311877874.856122.png depth/1311877874.856374.png -0.1419 -2.1276 0.5847 -0.6059 0.4298 -0.3894 0.5445 
rgb/1311877874.919021.png depth/1311877874.919788.png -0.1266 -2.1218 0.5848 -0.6071 0.4227 -0.385 0.5518 
rgb/1311877874.955763.png depth/1311877874.955775.png -0.1167 -2.1182 0.5845 -0.6105 0.4181 -0.3811 0.5543 
rgb/1311877875.024452.png depth/1311877875.024464.png -0.0981 -2.1088 0.584 -0.6185 0.4101 -0.3722 0.5574 
rgb/1311877875.088475.png depth/1311877875.089578.png -0.0821 -2.1005 0.5839 -0.623 0.4037 -0.3665 0.5609 
rgb/1311877875.156877.png depth/1311877875.162781.png -0.0625 -2.092 0.5837 -0.6267 0.397 -0.3609 0.5651 
rgb/1311877875.254223.png depth/1311877875.254227.png -0.0323 -2.081 0.5825 -0.628 0.3997 -0.3587 0.5632 
rgb/1311877875.322253.png depth/1311877875.322266.png -0.0159 -2.0713 0.5826 -0.628 0.3993 -0.3604 0.5624 
rgb/1311877875.387477.png depth/1311877875.388414.png 0.0014 -2.0625 0.5823 -0.6272 0.4013 -0.3645 0.5593 
rgb/1311877875.456673.png depth/1311877875.456680.png 0.0177 -2.0552 0.5827 -0.6248 0.4008 -0.3663 0.5611 
rgb/1311877875.586849.png depth/1311877875.586883.png 0.0532 -2.0422 0.5818 -0.6242 0.3999 -0.3651 0.5631 
rgb/1311877875.656024.png depth/1311877875.656043.png 0.0711 -2.0342 0.5816 -0.6247 0.4 -0.3652 0.5625 
rgb/1311877875.723017.png depth/1311877875.727305.png 0.0871 -2.0273 0.5815 -0.6255 0.4013 -0.3647 0.561 
rgb/1311877875.754682.png depth/1311877875.754691.png 0.095 -2.0243 0.5816 -0.6239 0.4005 -0.3661 0.5625 
rgb/1311877875.785934.png depth/1311877875.785944.png 0.1027 -2.0215 0.5816 -0.6243 0.4017 -0.3653 0.5617 
rgb/1311877875.924964.png depth/1311877875.925002.png 0.1362 -2.0093 0.5809 -0.6246 0.4009 -0.3631 0.5633 
rgb/1311877876.124079.png depth/1311877876.124114.png 0.1801 -1.9924 0.58 -0.6245 0.404 -0.3627 0.5614 
rgb/1311877876.292924.png depth/1311877876.293597.png 0.2133 -1.9772 0.5797 -0.6258 0.4043 -0.3627 0.5598 
rgb/1311877876.424663.png depth/1311877876.424683.png 0.2402 -1.9655 0.579 -0.6264 0.4035 -0.3624 0.5599 
rgb/1311877876.492202.png depth/1311877876.492227.png 0.2536 -1.9604 0.5791 -0.6258 0.4031 -0.3626 0.5608 
rgb/1311877876.555526.png depth/1311877876.555538.png 0.2659 -1.9554 0.5789 -0.627 0.4035 -0.3617 0.5597 
